hcp_id,specialty,practice_type,region,base_sales,engagement_score,innovation_score,calls,treatment,sales
2604,Endocrinology,Academic,Urban,138.17195743381396,0.45638548888716146,0.0443780075612743,2,0,135.78814592325054
2605,Cardiology,Hospital,Urban,118.02924269663612,0.0002864743929102964,0.7263249981339686,4,1,122.29593652117013
2606,Cardiology,Hospital,Semi-Urban,114.94271806417493,0.5064625847036726,0.8979952785116864,2,0,119.28681011382852
2607,Endocrinology,Hospital,Rural,106.95264522115009,0.9242439343437908,0.633513128453593,2,0,108.92607375779096
2608,Cardiology,Private,Semi-Urban,84.46261032835639,0.1991022903981734,0.6567032229331867,5,1,89.85717696305873
2609,Neurology,Academic,Rural,82.64836067927175,0.6397866287665797,0.4721423371403862,4,1,88.9985388961058
2610,Endocrinology,Hospital,Urban,82.4475521970102,0.6443790464178937,0.15603644920510806,1,0,85.68899481200931
2611,Neurology,Hospital,Urban,111.09464137697115,0.16035398468777295,0.0077251412533696495,1,0,111.15174201078622
2612,Endocrinology,Academic,Rural,92.21074225425859,0.23852743931746034,0.34397599761057107,3,1,93.5641600799418
2613,Cardiology,Hospital,Semi-Urban,99.42015216162599,0.4620217839602411,0.7514885573709561,5,1,105.485365779195
2614,Endocrinology,Private,Urban,108.37312861305729,0.18820937645434543,0.9604315793155815,2,0,114.19937328107476
2615,Neurology,Hospital,Rural,83.19157423482861,0.5849939785245091,0.43108492574189905,5,1,75.34536863346136
2616,Cardiology,Private,Semi-Urban,89.96152400744015,0.48454173102226905,0.365391012333533,2,0,78.49051859858774
2617,Endocrinology,Private,Rural,106.45765603258474,0.5191981785123732,0.44595850633138123,3,1,113.04596772182907
2618,Endocrinology,Hospital,Semi-Urban,94.18292261781328,0.13446755282055523,0.42777489580419314,2,0,89.69354834392368
2619,Endocrinology,Academic,Semi-Urban,96.05097936884809,0.5172518254386435,0.625879832998645,6,1,101.08113193311647
2620,Neurology,Private,Semi-Urban,79.34689967406553,0.04947819105413931,0.7341473970980933,3,1,83.00879146206219
2621,Neurology,Academic,Semi-Urban,96.32176965302533,0.8815352980116816,0.7849580232545802,3,1,113.7047283716893
2622,Endocrinology,Hospital,Rural,133.043399557357,0.3432496908055924,0.6496048094347479,5,1,140.69832559809524
2623,Cardiology,Private,Rural,91.07294989598107,0.8563373248357075,0.4377239587873579,0,0,96.09626895095501
2624,Cardiology,Hospital,Rural,77.05978369911836,0.7016563687448438,0.9501037555515385,1,0,75.50711430791534
2625,Neurology,Academic,Rural,119.1627231522281,0.766172589297181,0.7110196963712663,2,0,115.13540274989764
2626,Cardiology,Hospital,Rural,110.46709863683253,0.31454449453892275,0.42665804084617753,2,0,106.23499803679076
2627,Neurology,Hospital,Semi-Urban,104.25236885035217,0.22774393983405516,0.4465817770955044,1,0,110.3819530227143
2628,Endocrinology,Private,Urban,73.62716068334998,0.40674055384111485,0.8179808499290154,2,0,76.24956740394614
2629,Neurology,Hospital,Urban,76.4677263360386,0.024225862412799337,0.4405408877224377,0,0,76.84807166807681
2630,Neurology,Hospital,Rural,69.25362300405958,0.9187556768683495,0.5162736227790912,4,1,83.14916736431958
2631,Endocrinology,Hospital,Rural,108.63063002300895,0.38701426596612454,0.29155229191962406,3,1,110.55346238500897
2632,Cardiology,Private,Urban,120.39737857003462,0.988556604843565,0.8389148338852985,1,0,116.54398857651695
2633,Neurology,Academic,Semi-Urban,109.3053521354429,0.7614494208074128,0.52228548030332,0,0,107.59402833210531
2634,Neurology,Academic,Rural,138.9980479543333,0.08051500979931048,0.5525359383894278,1,0,144.3729116628301
2635,Endocrinology,Hospital,Semi-Urban,91.16192673669181,0.6601882778425759,0.8806754027133988,1,0,84.30627155240529
2636,Cardiology,Private,Urban,93.52661117330325,0.2708391648379551,0.9205172678472096,1,0,93.28821098429013
2637,Neurology,Hospital,Urban,102.13123782789755,0.24371864558138012,0.82419379666652,1,0,110.17957427273052
2638,Endocrinology,Academic,Rural,95.41003168513372,0.25656266990321286,0.06537041297730839,6,1,98.53754019856119
2639,Neurology,Private,Semi-Urban,109.97421819699619,0.916075048692817,0.4435091017801145,5,1,113.95479101991822
2640,Endocrinology,Academic,Rural,87.20758122122557,0.4999801760713749,0.3433309391524254,3,1,100.05407852111605
2641,Cardiology,Academic,Urban,72.10551310115005,0.6694708988116058,0.21351478132911872,3,1,74.9264850056832
2642,Cardiology,Private,Semi-Urban,64.21318842016831,0.2809478257997007,0.9089538758457859,4,1,61.544905459389724
2643,Cardiology,Private,Rural,109.61025247530745,0.5229544551851182,0.8900689583145038,2,0,108.7493618607024
2644,Cardiology,Hospital,Rural,89.4817775878108,0.3501001382111898,0.4652978832832506,6,1,98.93683877825501
2645,Neurology,Hospital,Rural,76.60918039097649,0.32113904039640073,0.1345608506728635,6,1,79.08476951257549
2646,Neurology,Academic,Urban,87.61881860001566,0.24696884797021224,0.013365620331787453,1,0,95.38217329285608
2647,Cardiology,Private,Rural,139.05063805190906,0.40900689849340055,0.43846708056481876,2,0,133.68206224051949
2648,Cardiology,Private,Semi-Urban,77.78213214327609,0.6600301106300229,0.0399551485735431,4,1,79.53108662769489
2649,Cardiology,Hospital,Rural,114.54383060699604,0.222043776067109,0.6095559419197601,2,0,116.32473946310998
2650,Neurology,Academic,Urban,108.421871428983,0.9654439868773501,0.608408870880069,2,0,102.19806500886337
2651,Cardiology,Academic,Rural,126.82865636026276,0.12461167646366667,0.8989394479174483,2,0,126.79902260349465
2652,Cardiology,Hospital,Urban,97.53814256771722,0.4802072077214363,0.1900491282893566,3,1,100.0529217062498
2653,Cardiology,Private,Urban,68.7931120313862,0.0850282163553494,0.371394242413544,3,1,62.58342689750512
2654,Endocrinology,Hospital,Semi-Urban,119.85090609561524,0.02266532106900998,0.8595453887842788,4,1,116.8099824871977
2655,Cardiology,Hospital,Semi-Urban,95.00355369774421,0.9226773196983634,0.474296502490115,0,0,100.94243210098062
2656,Endocrinology,Hospital,Rural,125.48926259623903,0.8103847939506341,0.05972328897194423,2,0,126.06882579296932
2657,Endocrinology,Hospital,Urban,116.31937786623388,0.6941553731255583,0.11078391159552858,2,0,104.59773062295575
2658,Cardiology,Private,Urban,119.91739184761263,0.8651908131499447,0.8134545715784511,2,0,116.52041312057054
2659,Endocrinology,Hospital,Semi-Urban,147.36963418650762,0.8028484229697286,0.743697430028513,1,0,147.76581659609806
2660,Cardiology,Private,Semi-Urban,105.63996089791915,0.6472377209863922,0.8758815171667919,6,1,100.58772950080865
2661,Neurology,Hospital,Rural,128.8571013962257,0.8473423257683692,0.11886116590914375,5,1,127.3848093850937
2662,Neurology,Academic,Urban,91.90308931940584,0.3908005534601052,0.7604167437965275,3,1,93.27688945099965
2663,Neurology,Private,Semi-Urban,110.8142279333134,0.5527518332351261,0.6551043649581891,0,0,109.21451195267777
2664,Neurology,Academic,Rural,89.95458560856272,0.7763106529786457,0.23229324114104277,4,1,88.17122773546102
2665,Endocrinology,Hospital,Urban,109.58479678115259,0.08479801624634664,0.9739043855556111,3,1,112.00390335304131
2666,Cardiology,Hospital,Urban,107.49610994546875,0.8586454671624839,0.5703548191512311,2,0,105.46848973244185
2667,Cardiology,Hospital,Semi-Urban,58.7886691298784,0.15683045569660503,0.9068779753971353,3,1,62.82309953311331
2668,Cardiology,Private,Rural,87.76544212686426,0.8645412528975391,0.8590931342069864,2,0,89.3115985310821
2669,Neurology,Academic,Semi-Urban,104.60631409744687,0.311332871632927,0.3331254605226116,3,1,97.90369276890314
2670,Neurology,Private,Rural,54.852140355780406,0.32678284596921847,0.5359568619868132,5,1,62.08192200728788
2671,Cardiology,Private,Urban,98.0831125858963,0.07394868986970127,0.4313682994046717,6,1,101.09653307654973
2672,Neurology,Hospital,Rural,120.16940579679232,0.8858996238957495,0.7090775702600757,0,0,122.58946397338568
2673,Cardiology,Academic,Rural,126.00492966451412,0.17451040239086957,0.5880420045434277,2,0,125.11059653247771
2674,Cardiology,Hospital,Rural,84.35110572643137,0.6300499020370153,0.7848535330372413,2,0,83.35178681409492
2675,Cardiology,Private,Rural,127.28812347095734,0.6439675992535223,0.011752259597984538,3,1,128.66080009288348
2676,Cardiology,Hospital,Rural,124.16233026339198,0.2811515034146459,0.6877932614145584,1,0,124.53318802751481
2677,Cardiology,Academic,Semi-Urban,57.04218605522272,0.9856609574568044,0.31906515521965495,3,1,65.5536985626008
2678,Cardiology,Hospital,Rural,102.31583825968647,0.06416621811108492,0.22422213988941797,7,1,107.40765486722474
2679,Cardiology,Academic,Rural,104.52858422423937,0.6078720109915183,0.8012413663586723,2,0,103.11812332685847
2680,Neurology,Academic,Urban,130.37590435785484,0.4795439274571891,0.08922121118818538,4,1,133.20532946517778
2681,Cardiology,Hospital,Rural,105.72769921850154,0.24548410714727464,0.2284600450991412,3,1,110.04892549277659
2682,Cardiology,Private,Urban,127.87462079216102,0.16355171132294644,0.20373434109977817,1,0,131.33818742160636
2683,Neurology,Hospital,Semi-Urban,84.38436629205806,0.7370843581589864,0.4198254450597019,6,1,86.76901501584265
2684,Neurology,Private,Semi-Urban,68.03901493202272,0.9163148744811864,0.322336784557261,0,0,74.45965366575977
2685,Neurology,Private,Rural,87.04323624755789,0.10754626195472239,0.7204683171096702,2,0,91.08345029038374
2686,Cardiology,Hospital,Semi-Urban,131.5397687336063,0.19398021210600547,0.6993698806014765,4,1,130.1723277088917
2687,Endocrinology,Private,Rural,118.51838760012893,0.9862697472955654,0.325470891106039,5,1,119.09806372966831
2688,Endocrinology,Private,Semi-Urban,146.449228672803,0.015022674237874623,0.4369807761457952,1,0,154.04837931310112
2689,Neurology,Hospital,Rural,71.13341109179726,0.5082519696529233,0.20790818417977297,1,0,61.85649088410172
2690,Endocrinology,Hospital,Rural,120.82643959387124,0.5161128500818143,0.6708349004962706,3,1,125.60019670516678
2691,Neurology,Hospital,Urban,115.09732399546843,0.26316152514577384,0.3962227401325755,5,1,126.36772319775037
2692,Cardiology,Private,Urban,94.29366525674078,0.6630288804436608,0.13282610444221532,2,0,99.6660659178463
2693,Endocrinology,Academic,Urban,115.51855183325449,0.9449409064270137,0.12726549191151126,0,0,120.64681109980751
2694,Cardiology,Private,Urban,102.79929621846969,0.45021393095657714,0.3223206784211755,2,0,96.83896708376172
2695,Endocrinology,Academic,Rural,109.20615031083004,0.7494195054011905,0.7473250286361958,3,1,119.16778340520543
2696,Cardiology,Hospital,Semi-Urban,113.61099862007164,0.6460702592714582,0.025504336131500382,3,1,123.3453790674443
2697,Endocrinology,Academic,Rural,119.60218590510117,0.47294186354171486,0.25777469318288215,3,1,120.76109589398884
2698,Cardiology,Hospital,Urban,101.73623332320807,0.049812299803204674,0.16248615888875728,1,0,101.75155445457736
2699,Cardiology,Hospital,Urban,135.54672109225737,0.7417498049572753,0.9564778213056149,1,0,140.60909314856013
2700,Endocrinology,Academic,Semi-Urban,95.68549350209763,0.36325144712146296,0.7052816039710263,3,1,99.22287403631285
2701,Cardiology,Hospital,Urban,137.6751524137627,0.22449468840242093,0.23323268411894615,4,1,129.9391384975778
2702,Cardiology,Academic,Rural,77.44312143115164,0.9482686497881705,0.2074605854361946,5,1,67.69209260412308
2703,Cardiology,Hospital,Rural,80.29880950641464,0.773502769547162,0.8580305453872766,3,1,88.48729037896567
2704,Endocrinology,Private,Rural,81.46979469288351,0.9622686816769365,0.1902266964164131,1,0,78.9503702969328
2705,Endocrinology,Private,Rural,119.13721563451367,0.25621693216559005,0.9970592001972269,3,1,111.13680149524004
2706,Cardiology,Hospital,Rural,83.8907696138559,0.8357933275778873,0.2823031200113997,3,1,83.81831995108105
2707,Cardiology,Hospital,Semi-Urban,129.80250721207094,0.6077214042619692,0.08433271486953497,4,1,130.10243685688343
2708,Endocrinology,Academic,Rural,89.47052578254275,0.9815036893032196,0.6909418940168581,3,1,93.44681399102514
2709,Endocrinology,Private,Urban,107.98571396496757,0.9463169456136573,0.6096427925841738,3,1,117.52292883249422
2710,Cardiology,Academic,Urban,112.8017505087347,0.9729680449427024,0.9998221653614567,2,0,116.09286377146222
2711,Cardiology,Hospital,Urban,79.68511353801355,0.951767618339942,0.8020857443719751,1,0,78.95933055215397
2712,Cardiology,Hospital,Urban,72.1845312646059,0.007660866890438989,0.4288365331332391,4,1,65.98129924695557
2713,Neurology,Academic,Semi-Urban,105.65766400068358,0.7410854101506894,0.6766114481630836,7,1,114.79478229851193
2714,Endocrinology,Hospital,Urban,94.45516739535071,0.27193456120964177,0.817849453603352,4,1,104.70842114576097
2715,Neurology,Private,Semi-Urban,109.96898015768409,0.7050270955525281,0.5137265254432951,5,1,123.31129627077516
2716,Endocrinology,Academic,Urban,73.0868384139072,0.9806112012539087,0.2728714507352116,6,1,74.02732875035299
2717,Endocrinology,Private,Semi-Urban,92.86485664188433,0.03935939069875882,0.21010564228636963,4,1,96.99381364450818
2718,Endocrinology,Private,Semi-Urban,96.36324716816195,0.5669878324393505,0.2952814366136144,2,0,93.13589326476502
2719,Endocrinology,Private,Semi-Urban,51.25060527118815,0.7349531581167693,0.8480687816698051,3,1,53.570955116693554
2720,Endocrinology,Academic,Urban,119.90914541914333,0.2533587822148069,0.3804323724887353,1,0,123.52361621463915
2721,Endocrinology,Hospital,Semi-Urban,84.85116309767815,0.22512193706714245,0.28666415856631744,1,0,78.59447693718471
2722,Endocrinology,Private,Rural,129.9832268334518,0.060345505401880994,0.805887227795081,3,1,131.77055455291529
2723,Neurology,Private,Rural,86.14338564171715,0.0939198571680756,0.031920341774543504,3,1,92.32505337613755
2724,Cardiology,Private,Urban,89.57346528014098,0.6567499108483615,0.5939582709303421,3,1,90.0087816165196
2725,Cardiology,Hospital,Rural,75.16175762879044,0.5052106190319509,0.8736318031862716,4,1,75.88013589492489
2726,Neurology,Hospital,Rural,122.9322546217719,0.030072227481945935,0.4100837490556074,0,0,132.90038915151675
2727,Neurology,Academic,Rural,109.08323699020397,0.9696617587527658,0.26931816135928444,4,1,116.16032985741066
2728,Neurology,Hospital,Urban,128.00271422265013,0.6560458694888051,0.4917090694359564,6,1,122.23328536970571
2729,Neurology,Academic,Urban,95.85302013123308,0.5154685690160083,0.7174771676920794,2,0,97.53080997550018
2730,Endocrinology,Academic,Rural,99.16568506433842,0.2727242366264233,0.5166055630351994,8,1,101.96351477836366
2731,Cardiology,Academic,Urban,66.35973536459342,0.6580988848075032,0.00763899462577311,1,0,70.41554649986273
2732,Endocrinology,Academic,Semi-Urban,87.5191124626098,0.36416786288271275,0.07832455610801592,4,1,91.51579405808842
2733,Cardiology,Academic,Rural,103.40997309534579,0.7024941626624895,0.7213284230897014,3,1,108.90352973565146
2734,Cardiology,Private,Urban,107.74401674932811,0.6825719203067642,0.3999513348754986,3,1,111.11394868656457
2735,Neurology,Hospital,Urban,136.47874946610534,0.09274379512412934,0.7847758312702351,5,1,140.27145769358864
2736,Endocrinology,Private,Rural,62.981056875154934,0.9092607083109917,0.649489914105909,3,1,70.95901018236061
2737,Neurology,Academic,Urban,104.58909501607755,0.4869742516016813,0.5815158343218788,2,0,102.70945758735324
2738,Endocrinology,Hospital,Rural,92.47525447805387,0.3929449389665539,0.9013751683784113,3,1,90.95899047938006
2739,Cardiology,Private,Urban,101.51007186476564,0.9554621436287786,0.02132207348071269,3,1,101.37550105796953
2740,Neurology,Private,Semi-Urban,102.05432502620455,0.4382092811112116,0.1550343613978017,2,0,99.77176641366088
2741,Neurology,Academic,Rural,96.17630875499532,0.7212209169030644,0.6243759554919758,2,0,95.87487404361433
2742,Cardiology,Private,Semi-Urban,77.3378416373308,0.6551364772498361,0.06582804655009544,2,0,82.85385463666583
2743,Cardiology,Private,Rural,73.6244561898767,0.16514009808305663,0.6449704850606913,3,1,84.62114029055114
2744,Cardiology,Private,Urban,94.70176430407012,0.991142773743137,0.9841210770252677,6,1,104.18916104647631
2745,Neurology,Private,Semi-Urban,71.58765005970085,0.46360432229088666,0.8788080989945338,5,1,81.43441079979284
2746,Endocrinology,Private,Urban,97.74191441730233,0.3947825724173085,0.5909169240254285,2,0,97.28110490358814
2747,Neurology,Academic,Rural,94.93261115722153,0.9196134927532301,0.8939766743059622,0,0,93.00202670655403
2748,Endocrinology,Academic,Rural,50.999293965802664,0.5292383365771101,0.11626815126626522,5,1,56.84786209130722
2749,Neurology,Private,Rural,138.67226152345063,0.7050769619293124,0.45469416492556414,1,0,143.53605298420962
2750,Neurology,Academic,Rural,101.54515332291838,0.8462460472620109,0.42867611581207576,2,0,106.34223691816236
2751,Cardiology,Academic,Rural,51.25219719650922,0.23549439572451836,0.33644758699299104,4,1,52.93124073907942
2752,Endocrinology,Hospital,Semi-Urban,104.94265864417709,0.1694665851945295,0.00020139813431041542,7,1,105.86883214733636
2753,Neurology,Private,Rural,95.9322136129694,0.06850680559100597,0.8910290186112522,1,0,105.6218049477613
2754,Neurology,Academic,Urban,73.6446862055866,0.8971332992460653,0.777706610152795,2,0,61.512572193806974
2755,Cardiology,Academic,Semi-Urban,106.18605881548518,0.20036709474314873,0.6528575155997888,2,0,111.08897466234947
2756,Cardiology,Private,Urban,81.15692289620796,0.3077540440643939,0.12896684385163404,2,0,79.45467908143412
2757,Endocrinology,Hospital,Rural,103.86065257664895,0.2858069260789511,0.3782051336915041,2,0,102.1596164131646
2758,Neurology,Private,Urban,85.9698065322166,0.3045879875223949,0.9243269973678312,4,1,88.07778343854811
2759,Endocrinology,Hospital,Semi-Urban,81.88841765040029,0.6680611268287184,0.6169296050695466,3,1,77.72011052030828
2760,Neurology,Private,Semi-Urban,99.68932303929162,0.9541135587405383,0.603410536526025,7,1,104.51941789471259
2761,Endocrinology,Private,Semi-Urban,67.55814043659063,0.3294534359575404,0.9131265747570346,2,0,73.95493721040948
2762,Cardiology,Private,Urban,98.34925548779768,0.40764715465869683,0.5598337248996377,4,1,98.90226739538821
2763,Neurology,Private,Semi-Urban,113.1450755602598,0.7711469841086112,0.5976232485569792,4,1,117.66594251890099
2764,Endocrinology,Hospital,Urban,125.41221581471083,0.4323379441876859,0.3457156944762173,6,1,121.98682719243757
2765,Cardiology,Hospital,Rural,121.77136427988285,0.9260427679260474,0.3714409292323716,2,0,121.88021090992906
2766,Cardiology,Academic,Rural,127.06661031710652,0.5032180507452165,0.6856068624141526,3,1,119.20925018362998
2767,Endocrinology,Private,Urban,90.90571947540768,0.3477348557636154,0.320435216631312,3,1,87.58510696680963
2768,Neurology,Hospital,Semi-Urban,79.5072849699038,0.9715724837342696,0.5591079205878501,1,0,81.44216549265691
2769,Neurology,Hospital,Urban,116.30712723207078,0.42578187606417994,0.27919669115657963,1,0,109.6736352733669
2770,Cardiology,Hospital,Urban,89.66213318023527,0.23117487118804259,0.16612523795444534,1,0,83.47260821398
2771,Neurology,Private,Urban,100.12524560520444,0.17770081478953292,0.45440245893870146,0,0,97.79107445108482
2772,Neurology,Academic,Rural,114.93734021670761,0.9951813258283256,0.21744601241410721,0,0,117.42544234638639
2773,Neurology,Hospital,Urban,140.4219554077437,0.7529876931288492,0.8984943050815408,5,1,150.22967120993624
2774,Cardiology,Private,Rural,110.57601020236096,0.4086597974551808,0.3036129658270329,4,1,113.32604920961617
2775,Endocrinology,Hospital,Urban,104.10205964901304,0.82636334285219,0.5974020955393211,0,0,102.5336752646743
2776,Neurology,Hospital,Rural,77.57778232019264,0.546806129514485,0.2634418405452039,4,1,82.56184746787488
2777,Cardiology,Academic,Urban,123.38710847117386,0.31738957363327247,0.2580192627247665,1,0,122.2707052103672
2778,Cardiology,Hospital,Urban,108.17285721576212,0.7433858087359594,0.35063608147840786,3,1,113.83042833895514
2779,Endocrinology,Hospital,Semi-Urban,93.0571605967114,0.7458947388831518,0.9158745673209491,2,0,100.48303453104435
2780,Neurology,Private,Semi-Urban,90.99163291721143,0.500169229184135,0.39149773828526657,3,1,93.66102190328026
2781,Neurology,Private,Urban,91.86274758119981,0.045158340355496374,0.8212664694241444,4,1,88.40777544682184
2782,Endocrinology,Academic,Urban,100.87930405556487,0.07702248657366761,0.19729807453843295,2,0,100.58826150730397
2783,Endocrinology,Private,Urban,70.81985987059724,0.7887494790012712,0.04816954313643107,3,1,81.49977642334085
2784,Cardiology,Private,Urban,124.36045609439287,0.8234763759882132,0.7816779213014415,1,0,125.94461879645868
2785,Cardiology,Academic,Semi-Urban,120.69346794610911,0.6782897485771823,0.5418748974571014,0,0,115.78310568673704
2786,Endocrinology,Hospital,Rural,96.65023296919084,0.839068575417683,0.5037258130269214,2,0,96.82971649321462
2787,Neurology,Academic,Urban,91.90701034259682,0.7194874703576121,0.2722058492494136,1,0,91.54263884321126
2788,Cardiology,Private,Semi-Urban,99.53644590430278,0.896934620508916,0.07231701485935182,4,1,98.43349706580234
2789,Cardiology,Academic,Urban,102.93123651173079,0.15039827261328031,0.482860036332846,2,0,109.2379299463289
2790,Neurology,Hospital,Urban,93.99806607829164,0.3877415283268735,0.8672263587993717,3,1,100.58666105100544
2791,Cardiology,Academic,Rural,119.98170119965792,0.4641107938908192,0.12002201370348586,5,1,127.77206422014746
2792,Neurology,Private,Urban,71.51783657982868,0.2976637947582136,0.9291708793471722,1,0,56.05714089322163
2793,Neurology,Private,Urban,85.76127660130527,0.7253664481494441,0.2747290802416147,4,1,88.71121477371996
2794,Neurology,Academic,Rural,115.50483983728118,0.9124388126891402,0.5321862928286623,6,1,121.29421686794716
2795,Endocrinology,Hospital,Rural,106.4855308495774,0.4124821992692763,0.06650839546658183,6,1,103.14050414275748
2796,Endocrinology,Academic,Rural,86.40917499183246,0.9415419645979666,0.42504659380264576,2,0,88.59806320308755
2797,Endocrinology,Hospital,Rural,108.00936933394061,0.5167689071440567,0.12589788640716348,2,0,103.18493474373544
2798,Neurology,Hospital,Semi-Urban,84.14079109827145,0.5225156268160511,0.04797378607720748,2,0,76.10882884262985
2799,Neurology,Academic,Semi-Urban,93.79768338441549,0.6002195406777565,0.9665576934276497,2,0,97.42943123989168
2800,Endocrinology,Hospital,Semi-Urban,120.87437891084906,0.26833106511932536,0.7300945354641326,2,0,120.09949146524528
2801,Cardiology,Private,Urban,118.66167154130362,0.383360519135037,0.7190577210136607,1,0,110.47171154422375
2802,Neurology,Academic,Rural,105.76473515527847,0.5532374528854946,0.09054968948375208,2,0,112.94791676422308
2803,Cardiology,Hospital,Rural,78.97701925493467,0.9419828855732617,0.9293505244877419,3,1,86.75081261899788
2804,Cardiology,Private,Semi-Urban,92.4468969981046,0.6426925784552184,0.4694685150098856,3,1,92.70195246088049
2805,Neurology,Academic,Urban,101.92931285618747,0.33311655788870953,0.8522840680574311,4,1,97.02916061290892
2806,Neurology,Private,Urban,129.10842776130534,0.010468573316502638,0.012601101113770774,2,0,123.58813645086752
2807,Cardiology,Private,Urban,64.3526113271459,0.9816656499299057,0.29820648133750693,3,1,58.6187383253906
2808,Cardiology,Private,Semi-Urban,82.55711906200281,0.49298455781839545,0.9960471221264656,4,1,97.58094897923692
2809,Endocrinology,Hospital,Urban,122.57206784244352,0.938495158330771,0.42783804269539916,3,1,135.5258577871818
2810,Endocrinology,Academic,Urban,127.20334155587992,0.5493452338350528,0.8884935388643547,4,1,137.4254584906874
2811,Neurology,Academic,Urban,98.605725254444,0.6054648602222887,0.3279983483710397,4,1,91.76228379887718
2812,Endocrinology,Hospital,Rural,130.76801482446487,0.7119122559039721,0.5253291322682063,4,1,138.23481271887525
2813,Endocrinology,Academic,Semi-Urban,85.33257691157141,0.32097573366440557,0.8542190659259605,4,1,102.23419541829787
2814,Endocrinology,Private,Rural,69.81521191872761,0.6989839606750345,0.6058205602039354,1,0,65.80184644721169
2815,Endocrinology,Academic,Rural,115.80460551358256,0.5267919098513837,0.7251923426447117,2,0,115.35161696725301
2816,Cardiology,Hospital,Semi-Urban,125.89409819224389,0.6724799495825067,0.2288332042195641,8,1,138.0329621282022
2817,Neurology,Private,Rural,125.56058383964256,0.83583326090984,0.15589043745513942,5,1,130.5893032243787
2818,Endocrinology,Hospital,Urban,82.73110787574844,0.18422913027198395,0.230306443409656,4,1,85.77556068108649
2819,Cardiology,Private,Urban,103.98759725638003,0.6135509103357597,0.4930486462870568,4,1,102.87105488878774
2820,Cardiology,Private,Urban,116.79636093920087,0.05211132860983658,0.8009647647678183,2,0,109.48226169431452
2821,Cardiology,Academic,Urban,106.0195542646339,0.10211508894903687,0.3539938504762663,7,1,108.50428844781102
2822,Endocrinology,Private,Semi-Urban,128.92713418292286,0.674594235735587,0.5648157819919711,2,0,126.45182384543612
2823,Endocrinology,Hospital,Rural,91.89908285597447,0.07093765180831946,0.8048124609782379,5,1,92.85903370388391
2824,Neurology,Academic,Rural,98.58768379356981,0.5953577798139739,0.23877646609264191,3,1,97.58665906809095
2825,Endocrinology,Hospital,Urban,104.72380923010995,0.22001259865138545,0.8829757349198094,2,0,108.85794056169757
2826,Endocrinology,Private,Urban,116.65108278472403,0.304084828511748,0.9530823122223833,3,1,122.72236554414323
2827,Cardiology,Hospital,Rural,96.11080537596393,0.1296365021474264,0.038970135799321626,1,0,105.68305829341386
2828,Neurology,Hospital,Semi-Urban,118.54868287866817,0.2486674861728393,0.0591111100847872,6,1,125.37488169547052
2829,Endocrinology,Private,Rural,132.09249416109893,0.821291784819328,0.09095971874621689,3,1,135.77970258061117
2830,Endocrinology,Academic,Urban,89.63857695196657,0.6388784056065275,0.7767684085096447,6,1,93.96104154996166
2831,Cardiology,Hospital,Urban,96.70681240580193,0.9497597947128548,0.1893369451789777,2,0,102.00641614744515
2832,Cardiology,Private,Semi-Urban,119.35519183552307,0.04874485535375528,0.725695986465907,7,1,123.87909218513423
2833,Endocrinology,Academic,Rural,138.55056748274154,0.7924119971840686,0.4412760698718864,2,0,144.76835185427035
2834,Neurology,Academic,Semi-Urban,112.71918570762242,0.6990771832794246,0.8362550093714026,6,1,119.89972752051214
2835,Neurology,Academic,Semi-Urban,84.27527459931571,0.26089230519753603,0.8085554128042612,2,0,87.62271498995553
2836,Cardiology,Hospital,Urban,103.96344539446234,0.7291667028105845,0.959662561382447,2,0,111.4951863891599
2837,Cardiology,Hospital,Rural,119.20386703530983,0.7165485499146202,0.25103785047641103,2,0,111.41701232230328
2838,Endocrinology,Hospital,Urban,83.74862865254254,0.4593452030587438,0.22923916277203216,3,1,91.31952804080245
2839,Cardiology,Academic,Rural,78.43239593321384,0.688639618853709,0.03150797528859928,4,1,88.02687218415154
2840,Endocrinology,Hospital,Urban,93.10033966887423,0.44458090301506525,0.4104160954265289,2,0,91.96679667148742
2841,Neurology,Private,Urban,113.19267096877184,0.33554559605787215,0.4590631687554171,2,0,113.80391033098053
2842,Neurology,Hospital,Rural,72.61571508315896,0.46649096033691617,0.9645138334294381,2,0,71.10819133000349
2843,Endocrinology,Hospital,Rural,86.13842424656855,0.8951294814927913,0.8307852941719731,3,1,90.21928496817557
2844,Cardiology,Academic,Urban,105.47319770294679,0.38458379286021815,0.16679171804992354,2,0,111.876185488244
2845,Neurology,Hospital,Rural,121.81037507297633,0.40368817745666385,0.7984893626082008,1,0,114.83786397216473
2846,Cardiology,Private,Urban,105.8042148619087,0.6084032276220502,0.17829928083575586,4,1,107.31873258633172
2847,Neurology,Academic,Rural,107.49369567865381,0.7529994754336213,0.07776506985777709,5,1,103.76114805117322
2848,Endocrinology,Private,Urban,120.09843438099522,0.7346208603111565,0.8370827514567365,3,1,121.95789192076516
2849,Endocrinology,Academic,Urban,131.94515620952623,0.01979873011815725,0.9759595818569281,1,0,126.43679269904446
2850,Endocrinology,Academic,Urban,129.71023773730946,0.6874153330188532,0.0881185445278041,4,1,130.76733238926175
2851,Neurology,Hospital,Semi-Urban,59.172768078640445,0.45055404809892685,0.8139248762184821,3,1,67.34112331796393
2852,Cardiology,Private,Rural,101.96115824935754,0.5240899675544575,0.8592126486431675,3,1,113.82756039436117
